lagoslakeid,programname,sampledepth_lagos,date,tn_d,no2no3,tkn,tn_censorcode,no2no3_censorcode,tkn_censorcode,tn_c
5167,IA_CHEM,0,2011-06-15,2.25,1.4489,515,NC2,NC2,NC2,1.9639000000000002
5168,IA_CHEM,0,2010-05-18,0.62,0.98,0,NC2,NC2,LE2,0.98
5168,IA_CHEM,0,2010-07-07,1.09,0,1860.8,NC2,LE2,NC2,1.8608
5168,IA_CHEM,0,2010-08-17,0.47,0.0165,381.8,NC2,LE2,NC2,0.3983
5168,IA_CHEM,0,2011-05-17,0.48,0.0928,121.8,NC2,NC2,NC2,0.21459999999999999
5168,IA_CHEM,0,2011-06-29,0.77,0.0832,896.8,NC2,NC2,NC2,0.98
5171,IA_CHEM,0,2010-05-25,1.78,1.41,0,NC2,NC2,LE2,1.41
5171,IA_CHEM,0,2010-07-13,1.72,0.9468,72.8,NC2,NC2,LE2,1.0195999999999998
5171,IA_CHEM,0,2010-08-26,1.14,0.3329,0,NC2,NC2,LE2,0.3329
5171,IA_CHEM,0,2011-05-24,1.83,1.5786,0,NC2,NC2,LE2,1.5786
5171,IA_CHEM,0,2011-07-11,2.51,1.4778,825.1,NC2,NC2,NC2,2.3029
5171,IA_RATHBUN,0.1,1998-08-31,0.92,0.03,800,NC4,NC2,NC2,0.83
5171,IA_RATHBUN,0.1,2000-06-13,0.91,0.03,900,NC4,NC2,NC2,0.93
5171,IA_RATHBUN,0.1,2000-09-12,0.51,0.03,500,NC4,NC2,NC2,0.53
5171,IA_RATHBUN,7,2000-09-12,0.51,0.05,500,NC4,NC2,NC2,0.55
5171,IA_RATHBUN,0.1,2002-07-24,0.44,0.37,380,NC4,NC2,NC2,0.75
5171,IA_RATHBUN,8,2002-08-13,0.3,0.3,100,NC4,NC2,NC2,0.4
5171,IA_RATHBUN,0.1,2005-07-25,1.21,0.2,1200,NC4,NC2,NC2,1.4
5171,IA_RATHBUN,0.1,2005-08-22,0.73,0.03,720,NC4,NC2,NC2,0.75
5171,IA_RATHBUN,0.1,2005-09-19,1,0.03,990,NC4,NC2,NC2,1.02
5171,IA_RATHBUN,0.1,2006-05-16,0.69,1.8,640,NC4,NC2,NC2,2.44
5171,IA_RATHBUN,0.1,2006-08-14,0.77,0.03,760,NC4,NC2,NC2,0.79
5171,IA_RATHBUN,0.1,2010-09-21,0.43,0.43,520,NC4,NC2,NC2,0.95
5175,IA_CHEM,0,2010-06-21,1.74,1.4475,11630,NC2,NC2,NC2,13.0775
5175,IA_CHEM,0,2010-08-09,1.29,0.037,2669.2,NC2,LE2,NC2,2.7062
5175,IA_CHEM,0,2010-09-20,1.17,0.0425,0,NC2,LE2,LE2,0.0425
5175,IA_CHEM,0,2011-06-20,1.74,1.4081,523.3,NC2,NC2,NC2,1.9313999999999998
5175,IA_CHEM,0,2011-08-10,1.81,0.0033,1061.2,NC2,LE2,NC2,1.0645
5183,IA_CHEM,0,2010-06-09,0.64,0.13,1840,NC2,NC2,NC2,1.97
5183,IA_CHEM,0,2010-07-28,2.35,0.0792,3494.7,NC2,LE2,NC2,3.5738999999999996
5183,IA_CHEM,0,2010-09-09,2.99,0,2934.3,NC2,LE2,NC2,2.9343000000000004
5183,IA_CHEM,0,2011-06-08,1.79,0.645,1720.6,NC2,NC2,NC2,2.3655999999999997
5183,IA_CHEM,0,2011-07-27,1.78,0,3655.8,NC2,LE2,NC2,3.6558
5233,IA_CHEM,0,2010-06-23,0.4,0,0,NC2,LE2,LE2,0
5233,IA_CHEM,0,2010-09-20,1.69,0.039799999999999995,0,NC2,LE2,LE2,0.039799999999999995
5233,IA_CHEM,0,2011-06-22,0.8,0,11.7,NC2,LE2,LE2,0.011699999999999999
5233,IA_CHEM,0,2011-08-09,1.38,0.12290000000000001,1164.6,NC2,NC2,NC2,1.2875
5241,IA_CHEM,0,2010-05-17,2.35,0.55,2080,NC2,NC2,NC2,2.63
5241,IA_CHEM,0,2010-07-06,1.87,0,0,NC2,LE2,LE2,0
5241,IA_CHEM,0,2010-08-16,2.56,0,9493.3,NC2,LE2,NC2,9.4933
5241,IA_CHEM,0,2011-05-16,2.43,0.1269,1015.3,NC2,NC2,NC2,1.1422
5241,IA_CHEM,0,2011-06-28,1.49,0.0352,4136.8,NC2,LE2,NC2,4.172
5246,IA_CHEM,0,2010-06-14,1.8,0.2,0,NC2,NC2,LE2,0.2
5246,IA_CHEM,0,2010-08-02,1.73,0.0096,2036.5,NC2,LE2,NC2,2.0461
5246,IA_CHEM,0,2010-09-15,2.14,0.046299999999999994,827.7,NC2,LE2,NC2,0.874
5246,IA_CHEM,0,2011-06-14,1.94,0.21180000000000002,2003,NC2,NC2,NC2,2.2148000000000003
5246,IA_CHEM,0,2011-08-01,1.49,0,1703.8,NC2,LE2,NC2,1.7038
5252,IA_CHEM,0,2010-05-25,0.55,0.04,0,NC2,LE2,LE2,0.04
5252,IA_CHEM,0,2010-07-12,0.72,0,4147.6,NC2,LE2,NC2,4.147600000000001
5252,IA_CHEM,0,2010-08-23,0.52,0,1901.8,NC2,LE2,NC2,1.9018
5252,IA_CHEM,0,2011-05-23,0.65,0,647.6,NC2,LE2,NC2,0.6476000000000001
5252,IA_CHEM,0,2011-07-11,0.59,0.013800000000000002,0,NC2,LE2,LE2,0.013800000000000002
5256,IA_CHEM,0,2010-06-02,2.84,0.77,0,NC2,NC2,LE2,0.77
5256,IA_CHEM,0,2010-07-20,1.23,0.032100000000000004,1441.8,NC2,LE2,NC2,1.4738999999999998
5256,IA_CHEM,0,2010-09-02,1.16,0.2536,817,NC2,NC2,NC2,1.0706
5256,IA_CHEM,0,2011-06-02,2.84,2.8070999999999997,1266.7,NC2,NC2,NC2,4.0738
5256,IA_CHEM,0,2011-07-19,1.21,0.72,43.8,NC2,NC2,LE2,0.7637999999999999
5274,IA_CHEM,0,2010-05-26,4.01,3.28,340,NC2,NC2,NC2,3.62
5274,IA_CHEM,0,2010-07-14,2.5,1.666,0,NC2,NC2,LE2,1.666
5274,IA_CHEM,0,2010-08-25,0.99,0,569.9,NC2,LE2,NC2,0.5699
5274,IA_CHEM,0,2011-05-25,3.84,4.4864,87.8,NC2,NC2,LE2,4.574199999999999
5274,IA_CHEM,0,2011-07-12,2.73,1.9178,1322.2,NC2,NC2,NC2,3.24
5290,IA_CHEM,0,2010-05-18,1.12,0.63,1080,NC2,NC2,NC2,1.71
5290,IA_CHEM,0,2010-07-07,1.31,0,3326.7,NC2,LE2,NC2,3.3266999999999998
5290,IA_CHEM,0,2010-08-17,0.65,0,2226.9,NC2,LE2,NC2,2.2269
5290,IA_CHEM,0,2011-05-17,0.98,0.49660000000000004,386.9,NC2,NC2,NC2,0.8835
5290,IA_CHEM,0,2011-06-28,0.91,0,1052.3,NC2,LE2,NC2,1.0523
5311,WI_LDF,1,2010-09-01,0.3,0.01,300,NC4,LE1,NC2,0.31
5311,WI_LDF,1,2011-08-29,0.3,0.01,300,NC4,LE1,NC2,0.31
5311,WI_LDF,1,2012-02-27,0.2,0.01,200,NC4,LE1,LE2,0.21
5314,IA_CHEM,0,2010-05-26,0.74,0.01,160,NC2,LE2,NC2,0.17
5314,IA_CHEM,0,2010-07-13,0.54,0,0,NC2,LE2,LE2,0
5314,IA_CHEM,0,2010-08-25,0.36,0,0,NC2,LE2,LE2,0
5314,IA_CHEM,0,2011-05-24,0.67,0.15869999999999998,1174.6,NC2,NC2,NC2,1.3333
5314,IA_CHEM,0,2011-07-12,0.71,0,657.8,NC2,LE2,NC2,0.6577999999999999
5329,IA_CHEM,0,2010-06-01,4.08,4.22,1680,NC2,NC2,NC2,5.9
5329,IA_CHEM,0,2010-07-19,2.75,1.7837,1675.7,NC2,NC2,NC2,3.4594
5329,IA_CHEM,0,2010-09-05,2.12,0.24330000000000002,910.2,NC2,NC2,NC2,1.1535
5329,IA_CHEM,0,2011-05-31,4.58,4.0202,3855.5,NC2,NC2,NC2,7.8757
5329,IA_CHEM,0,2011-07-18,3.78,2.9911999999999996,0,NC2,NC2,LE2,2.9911999999999996
5336,IA_CHEM,0,2010-06-16,5.06,3.34,910,NC2,NC2,NC2,4.25
5336,IA_CHEM,0,2010-08-04,2.66,0.0572,5187.6,NC2,LE2,NC2,5.244800000000001
5336,IA_CHEM,0,2010-09-15,1.09,0.032,0,NC2,LE2,LE2,0.032
5336,IA_CHEM,0,2011-06-15,6.95,3.1625,634.2,NC2,NC2,NC2,3.7967
5336,IA_CHEM,0,2011-08-03,1.68,0.0107,1507.7,NC2,LE2,NC2,1.5184000000000002
5371,WI_LTER,0,2007-01-03,1.112,0.259,900,NC2,NC4,NC4,1.159
5371,WI_LTER,8,2007-01-03,1.117,0.252,860,NC1,NC4,NC4,1.112
5371,WI_LTER,20,2007-01-03,1.115,0.252,840,NC2,NC4,NC4,1.092
5371,WI_LTER,0,2007-02-19,1.305,0.302,750,NC2,NC3,NC4,1.052
5371,WI_LTER,8,2007-02-19,1.279,0.301,820,NC2,NC4,NC4,1.121
5371,WI_LTER,20,2007-02-19,2.134,0.597,1100,NC2,NC4,NC4,1.697
5371,WI_LTER,0,2007-04-16,1.231,0.495,760,NC2,NC4,NC4,1.255
5371,WI_LTER,4,2007-04-16,1.329,0.493,790,NC2,NC4,NC4,1.283
5371,WI_LTER,8,2007-04-16,1.325,0.495,840,NC2,NC4,NC4,1.335
5371,WI_LTER,12,2007-04-16,1.356,0.494,810,NC1,NC4,NC4,1.304
5371,WI_LTER,16,2007-04-16,1.342,0.494,780,NC2,NC4,NC4,1.274
5371,WI_LTER,20,2007-04-16,1.356,0.492,770,NC2,NC4,NC4,1.262
5371,WI_LTER,0,2007-08-06,0.619,0,880,NC2,LE3,NC3,0.88
5371,WI_LTER,4,2007-08-06,0.613,0,780,NC2,LE3,NC3,0.78
5371,WI_LTER,8,2007-08-06,0.578,0,690,NC2,LE3,NC3,0.69
5371,WI_LTER,12,2007-08-06,1.21,0,1590,NC1,LE3,NC4,1.59
5371,WI_LTER,16,2007-08-06,1.597,0,1930,NC2,LE3,NC4,1.93
5371,WI_LTER,20,2007-08-06,3.327,0,3040,NC1,LE3,NC4,3.04
5371,WI_LTER,22,2007-08-06,2.958,0,3620,NC2,LE3,NC4,3.62
5371,WI_LTER,0,2007-10-29,1.242,0.058,980,NC2,NC3,NC4,1.038
5371,WI_LTER,4,2007-10-29,1.075,0.057,990,NC2,NC4,NC4,1.047
5371,WI_LTER,20,2007-10-29,0.985,0.058,1090,NC2,NC3,NC4,1.148
5371,WI_LTER,0,2009-01-21,1.497,0.576,1350,NC2,NC4,NC4,1.926
5371,WI_LTER,8,2009-01-21,1.371,0.595,1120,NC2,NC4,NC4,1.715
5371,WI_LTER,20,2009-01-21,1.065,0,320,NC1,LE3,NC3,0.32
5371,WI_LTER,0,2009-04-15,2.222,1.74,640,NC1,NC4,NC4,2.38
5371,WI_LTER,8,2009-04-15,2.276,1.48,820,NC2,NC4,NC4,2.3
5371,WI_LTER,20,2009-04-15,2.012,0.49,630,NC2,NC4,NC4,1.12
5371,WI_LTER,0,2009-08-05,1.473,0,1310,NC2,LE3,NC4,1.31
5371,WI_LTER,4,2009-08-05,1.425,0.038,1460,NC1,NC3,NC4,1.498
5371,WI_LTER,8,2009-08-05,1.11,0.246,730,NC2,NC4,NC4,0.976
5371,WI_LTER,12,2009-08-05,1.902,0.909,890,NC2,NC4,NC4,1.799
5371,WI_LTER,16,2009-08-05,2.071,0.731,1240,NC2,NC4,NC4,1.971
5371,WI_LTER,20,2009-08-05,2.146,0.407,1640,NC2,NC4,NC4,2.047
5371,WI_LTER,22,2009-08-05,2.125,0.281,1760,NC2,NC4,NC4,2.041
5371,WI_LTER,0,2009-10-28,1.335,0.09,1110,NC2,NC4,NC4,1.2
5371,WI_LTER,4,2009-10-28,1.326,0.092,1160,NC2,NC4,NC4,1.252
5371,WI_LTER,20,2009-10-28,1.486,0.091,1450,NC2,NC4,NC4,1.541
5371,WI_LTER,0,2010-02-01,1.585,0.668,910,NC2,NC4,NC4,1.578
5371,WI_LTER,8,2010-02-01,1.43,0.671,840,NC2,NC4,NC4,1.511
5371,WI_LTER,20,2010-02-01,2.556,1.72,1100,NC1,NC4,NC4,2.82
5371,WI_LTER,0,2010-04-13,3.168,0.819,950,NC2,NC4,NC4,1.769
5371,WI_LTER,8,2010-04-13,1.413,0.823,700,NC1,NC4,NC3,1.523
5371,WI_LTER,20,2010-04-13,3.074,0.845,750,NC2,NC4,NC4,1.595
5371,WI_LTER,0,2010-08-03,0.438,0,820,NC2,LE3,NC4,0.82
5371,WI_LTER,4,2010-08-03,0.33,0,860,NC2,LE3,NC4,0.86
5371,WI_LTER,8,2010-08-03,0.446,0,1060,NC1,LE3,NC4,1.06
5371,WI_LTER,12,2010-08-03,1.014,0,1470,NC2,LE3,NC4,1.47
5371,WI_LTER,16,2010-08-03,1.821,0,1940,NC2,LE3,NC4,1.94
5371,WI_LTER,20,2010-08-03,1.635,0,2570,NC2,LE3,NC4,2.57
5371,WI_LTER,22,2010-08-03,2.983,0,3000,NC1,LE3,NC4,3
5371,WI_LTER,0,2010-11-09,1.377,0.124,1090,NC2,NC4,NC4,1.214
5371,WI_LTER,4,2010-11-09,1.327,0.122,1030,NC1,NC4,NC4,1.152
5371,WI_LTER,20,2010-11-09,1.47,0.137,1070,NC2,NC4,NC4,1.207
5374,IA_CHEM,0,2010-06-21,2.73,2.893,3020,NC2,NC2,NC2,5.913
5374,IA_CHEM,0,2010-08-09,2.06,0.32080000000000003,1944,NC2,NC2,NC2,2.2648
5374,IA_CHEM,0,2010-09-23,2.14,0.1216,1791.5,NC2,NC2,NC2,1.9130999999999998
5374,IA_CHEM,0,2011-06-20,2.85,2.204,190.9,NC2,NC2,NC2,2.3949000000000003
5374,IA_CHEM,0,2011-08-08,2.12,0.0891,12917.3,NC2,NC2,NC2,13.0064
5383,IA_CHEM,0,2010-06-21,2.19,2.3716,2760,NC2,NC2,NC2,5.131600000000001
5383,IA_CHEM,0,2010-08-09,1.55,0.5709,1023.5,NC2,NC2,NC2,1.5944
5383,IA_CHEM,0,2010-09-20,1.56,0.19190000000000002,419.5,NC2,NC2,NC2,0.6113999999999999
5383,IA_CHEM,0,2011-06-20,2.47,1.6129,2065.9,NC2,NC2,NC2,3.6788000000000003
5383,IA_CHEM,0,2011-08-08,1.38,0,2095.1,NC2,LE2,NC2,2.0951
5389,WI_LDF,1,2010-08-31,0.6,0.01,600,NC4,LE1,NC2,0.61
5396,IA_CHEM,0,2010-06-14,1.13,0,0,NC2,LE2,LE2,0
5396,IA_CHEM,0,2010-08-02,1.51,0.023,1471.1,NC2,LE2,NC2,1.4941
5396,IA_CHEM,0,2010-09-15,1.54,0,295.5,NC2,LE2,NC2,0.2955
5396,IA_CHEM,0,2011-06-13,1.26,0.3438,2201,NC2,NC2,NC2,2.5448000000000004
5396,IA_CHEM,0,2011-08-01,0.98,0,1186.8,NC2,LE2,NC2,1.1867999999999999
5414,IA_CHEM,0,2010-06-08,3.26,0.47,1580,NC2,NC2,NC2,2.05
5414,IA_CHEM,0,2010-07-28,2.66,2.2229,2279,NC2,NC2,NC2,4.5019
5414,IA_CHEM,0,2010-09-07,1.56,0.1789,2793.4,NC2,NC2,NC2,2.9723
5414,IA_CHEM,0,2011-06-07,4.37,2.5187,0,NC2,NC2,LE2,2.5187
5414,IA_CHEM,0,2011-07-26,2.35,0.6762,1581.1,NC2,NC2,NC2,2.2573000000000003
5421,IA_CHEM,0,2010-05-17,1.71,0.07,0,NC2,LE2,LE2,0.07
5421,IA_CHEM,0,2010-07-06,1.88,0,158.8,NC2,LE2,NC2,0.15880000000000002
5421,IA_CHEM,0,2010-08-16,0.93,0.43060000000000004,6523.9,NC2,NC2,NC2,6.9545
5421,IA_CHEM,0,2011-05-16,1.19,0.7788999999999999,367.3,NC2,NC2,NC2,1.1462
5421,IA_CHEM,0,2011-06-27,1.59,1.1824000000000001,86.9,NC2,NC2,LE2,1.2693
5458,IA_CHEM,0,2010-05-25,0.55,0.01,0,NC2,LE2,LE2,0.01
5458,IA_CHEM,0,2010-07-12,0.87,0,1622.4,NC2,LE2,NC2,1.6224
5458,IA_CHEM,0,2010-08-23,0.56,0,711.5,NC2,LE2,NC2,0.7115
5458,IA_CHEM,0,2011-05-23,0.55,0,765.3,NC2,LE2,NC2,0.7653
5458,IA_CHEM,0,2011-07-11,0.63,0,521.9,NC2,LE2,NC2,0.5219
5496,IA_CHEM,0,2010-06-16,1.34,0.37,0,NC2,NC2,LE2,0.37
5496,IA_CHEM,0,2010-08-04,1.35,0.0746,1947.7,NC2,LE2,NC2,2.0223
5496,IA_CHEM,0,2010-09-16,1.28,0.24309999999999998,551.7,NC2,NC2,NC2,0.7948000000000001
5496,IA_CHEM,0,2011-06-13,0.89,0,1481.2,NC2,LE2,NC2,1.4812
5496,IA_CHEM,0,2011-08-01,1.25,0,1523.3,NC2,LE2,NC2,1.5232999999999999
5500,IA_CHEM,0,2010-06-14,1.33,0.12,0,NC2,NC2,LE2,0.12
5500,IA_CHEM,0,2010-08-02,1.96,0.001,1843.7,NC2,LE2,NC2,1.8447
5500,IA_CHEM,0,2010-09-15,1.84,0.12190000000000001,468.5,NC2,NC2,NC2,0.5903999999999999
5500,IA_CHEM,0,2011-06-14,1.69,0.10890000000000001,2094.2,NC2,NC2,NC2,2.2031
5500,IA_CHEM,0,2011-08-01,1.29,0,1384.7,NC2,LE2,NC2,1.3847
5541,IA_CHEM,0,2010-05-24,2.63,1.08,0,NC2,NC2,LE2,1.08
5541,IA_CHEM,0,2010-07-12,1.23,0.1454,1705.5,NC2,NC2,NC2,1.8509
5541,IA_CHEM,0,2010-08-23,0.99,0,2113.3,NC2,LE2,NC2,2.1133
5541,IA_CHEM,0,2011-05-23,1.45,0.632,1484.3,NC2,NC2,NC2,2.1163000000000003
5541,IA_CHEM,0,2011-07-11,1.26,0.1207,1415.7,NC2,NC2,NC2,1.5364
5550,IA_CHEM,0,2010-06-15,1.5,0.05,6800,NC2,LE2,NC2,6.85
5550,IA_CHEM,0,2010-08-03,1.67,0.0757,2196.1,NC2,LE2,NC2,2.2718
5550,IA_CHEM,0,2010-09-18,1.91,0,1642.1,NC2,LE2,NC2,1.6421
5550,IA_CHEM,0,2011-06-14,1.48,0.0287,112.8,NC2,LE2,NC2,0.1415
5550,IA_CHEM,0,2011-08-02,1.56,0,1027,NC2,LE2,NC2,1.027
5575,IA_CHEM,0,2010-06-23,1.12,0.5253,2060,NC2,NC2,NC2,2.5853
5575,IA_CHEM,0,2010-08-10,1.54,0.0625,2489.8,NC2,LE2,NC2,2.5523000000000002
5575,IA_CHEM,0,2010-09-22,1.33,0.1044,0,NC2,NC2,LE2,0.1044
5575,IA_CHEM,0,2011-06-21,1.86,1.1055,1969.3,NC2,NC2,NC2,3.0748
5575,IA_CHEM,0,2011-08-09,1.25,0.0132,1421,NC2,LE2,NC2,1.4342000000000001
5581,IA_CHEM,0,2010-06-01,1.79,0,0,NC2,LE2,LE2,0
5581,IA_CHEM,0,2010-07-19,1.59,0,4749.4,NC2,LE2,NC2,4.7494
5581,IA_CHEM,0,2010-09-05,2.21,0.2104,2631.2,NC2,NC2,NC2,2.8416
5581,IA_CHEM,0,2011-05-31,5.34,3.7231,400.5,NC2,NC2,NC2,4.123600000000001
5581,IA_CHEM,0,2011-07-18,3.48,3.1483000000000003,0,NC2,NC2,LE2,3.1483000000000003
5583,IA_CHEM,0,2010-06-01,1.37,0,0,NC2,LE2,LE2,0
5583,IA_CHEM,0,2010-07-19,2.07,0,2656.4,NC2,LE2,NC2,2.6564
5583,IA_CHEM,0,2010-09-01,2.28,0.10490000000000001,2118,NC2,NC2,NC2,2.2229
5583,IA_CHEM,0,2011-06-01,1.8,0,4661,NC2,LE2,NC2,4.661
5583,IA_CHEM,0,2011-07-18,2.39,0.2147,0,NC2,NC2,LE2,0.2147
6421,CT_DEEP,0.05,2006-05-25,0.166,0.001,161,NC1,NC3,NC3,0.162
6421,CT_DEEP,0.05,2006-07-12,0.423,0.002,423,NC1,LE1,NC3,0.425
6421,CT_DEEP,4,2006-07-12,0.207,0.002,207,NC1,LE1,NC3,0.209
6421,CT_DEEP,6,2006-07-12,0.131,0.02,129,NC1,NC3,NC3,0.149
6432,NY_LCI_CHEM,6,2009-08-18,0.4,0.1,400,NC1,NC1,NC1,0.5
6500,CT_DEEP,0.1,2005-05-25,0.252,0.001,252,NC1,LE3,NC3,0.253
6500,CT_DEEP,1.5,2005-07-26,0.285,0.002,285,NC1,LE3,NC3,0.287
6500,CT_DEEP,0.05,2007-05-30,0.283,0.002,283,NC1,LE3,NC3,0.285
6513,CT_DEEP,0.1,2006-07-10,0.263,0.002,263,NC1,LE3,NC3,0.265
6513,CT_DEEP,2.5,2006-07-10,0.14,0.002,140,NC1,LE3,NC3,0.142
6513,CT_DEEP,4,2006-07-10,0.23,0.002,230,NC1,LE3,NC3,0.232
6551,CT_DEEP,4,2006-07-12,0.917,0.081,917,NC1,NC3,NC3,0.998
6582,CT_DEEP,0.05,2007-06-05,0.487,0.002,487,NC1,LE3,NC3,0.489
6582,CT_DEEP,3.5,2007-07-09,0.269,0.003,269,NC1,NC3,NC3,0.272
6596,CT_DEEP,0.05,2006-07-24,0.549,0.002,549,NC1,LE1,NC3,0.551
6596,CT_DEEP,0.5,2006-07-24,0.499,0.002,499,NC1,LE1,NC3,0.501
6599,CT_DEEP,0.1,2005-06-30,0.393,0.009,400,NC1,NC3,NC3,0.409
6599,CT_DEEP,4.25,2005-06-30,0.663,0.002,663,NC1,NC3,NC3,0.665
6599,CT_DEEP,6.25,2005-06-30,2.164,0.001,674,NC1,LE3,NC3,0.675
6599,CT_DEEP,0.1,2005-08-04,0.579,0.005,574.18,NC1,NC3,NC3,0.5791799999999999
6599,CT_DEEP,3.25,2005-08-04,0.657,0.002,654.57,NC1,NC3,NC3,0.6565700000000001
6599,CT_DEEP,4.25,2005-08-04,0.964,0.003,960.9,NC1,NC3,NC3,0.9639
6599,CT_DEEP,6.25,2005-08-04,3.506,0.004,401.99,NC1,NC3,NC3,0.40599
6599,CT_DEEP,0.1,2006-06-21,0.249,0.002,249,NC1,LE3,NC3,0.251
6599,CT_DEEP,4,2006-06-21,0.631,0.04,402,NC1,NC3,NC3,0.442
6599,CT_DEEP,7,2006-06-21,1.23,0.005,171,NC1,NC3,NC3,0.176
6599,CT_DEEP,4.5,2006-07-13,0.776,0.002,776,NC1,LE3,NC3,0.778
6599,CT_DEEP,0.1,2006-08-16,0.686,0.003,686,NC1,NC3,NC3,0.689
6599,CT_DEEP,4,2006-08-16,0.894,0.002,894,NC1,LE3,NC3,0.896
6599,CT_DEEP,5,2006-08-16,1.531,0.002,371,NC1,LE3,NC3,0.373
6599,CT_DEEP,0.1,2007-07-09,0.425,0.002,425,NC1,LE3,NC3,0.427
6599,CT_DEEP,0.3,2007-07-09,0.425,0.002,425,NC1,LE3,NC3,0.427
6599,CT_DEEP,4,2007-07-09,0.405,0.002,405,NC1,LE3,NC3,0.407
6599,CT_DEEP,6.5,2007-07-09,2.325,0.002,2318,NC1,LE3,NC3,2.32
6610,CT_DEEP,0.1,2005-05-25,0.213,0.003,209,NC1,NC3,NC3,0.212
6610,CT_DEEP,4,2005-07-26,0.258,0.002,258,NC1,LE3,NC3,0.26
6610,CT_DEEP,6,2005-07-26,0.18,0.002,180,NC1,LE3,NC3,0.182
6616,CT_DEEP,0.1,2005-05-20,0.255,0.001,255,NC1,LE3,NC3,0.256
6624,CT_DEEP,5,2006-07-18,0.215,0.048,162,NC1,NC3,NC3,0.21
6624,CT_DEEP,10,2006-07-18,0.19,0.052,131,NC1,NC3,NC3,0.183
6628,CT_DEEP,23,2007-07-30,0.528,0.024,496,NC1,NC3,NC3,0.52
6674,CT_DEEP,0.05,2006-05-31,0.16,0.002,160,NC1,LE1,NC3,0.162
6674,CT_DEEP,0.05,2006-07-12,0.247,0.002,247,NC1,LE1,NC3,0.249
6674,CT_DEEP,4,2006-07-12,0.192,0.002,192,NC1,LE1,NC3,0.194
6674,CT_DEEP,5,2006-07-12,0.216,0.002,216,NC1,LE1,NC3,0.218
6674,CT_DEEP,6,2006-07-12,0.129,0.002,129,NC1,LE1,NC3,0.131
6674,CT_DEEP,0.05,2007-06-12,0.192,0.002,192,NC1,LE3,NC3,0.194
6674,CT_DEEP,0.05,2007-07-17,0.179,0.003,179,NC1,NC3,NC3,0.182
6679,CT_DEEP,0.05,2006-07-20,1.583,0.888,688,NC1,NC3,NC3,1.576
6679,CT_DEEP,1,2006-07-20,1.511,0.887,625,NC1,NC3,NC3,1.512
6679,CT_DEEP,1.5,2006-07-20,1.592,0.871,715,NC1,NC3,NC3,1.586
6684,CT_DEEP,0.05,2006-05-26,0.407,0.152,254,NC1,NC3,NC3,0.406
6684,CT_DEEP,3,2006-07-20,0.719,0.244,471,NC1,NC3,NC3,0.715
6698,CT_DEEP,0.05,2005-07-07,0.45,0.002,450,NC1,LE3,NC3,0.452
6698,CT_DEEP,2,2005-07-07,0.473,0.002,473,NC1,LE3,NC3,0.475
6724,CT_DEEP,0.05,2007-06-07,0.248,0.002,248,NC1,LE3,NC3,0.25
6724,CT_DEEP,2,2007-07-19,0.269,0.002,265,NC1,NC3,NC3,0.267
6728,CT_DEEP,0.05,2005-07-26,0.422,0.002,422,NC1,LE3,NC3,0.424
6728,CT_DEEP,1,2005-07-26,0.443,0.0039700000000000004,439,NC1,NC3,NC3,0.44297000000000003
6728,CT_DEEP,2,2005-07-26,0.464,0.002,464,NC1,LE3,NC3,0.466
6729,CT_DEEP,0.05,2006-06-01,0.069,0.002,69,NC1,LE1,NC3,0.071
6729,CT_DEEP,0.05,2006-07-24,0.065,0.014,65,NC1,NC3,NC3,0.079
6729,CT_DEEP,4,2006-07-24,0.073,0.002,73,NC1,LE1,NC3,0.075
6730,CT_DEEP,0.1,2005-05-23,0.364,0.001,364,NC1,LE3,NC3,0.365
6730,CT_DEEP,6,2005-07-19,0.2,0.002,200,NC1,LE3,NC3,0.202
6730,CT_DEEP,8,2005-07-19,0.347,0.002,347,NC1,LE3,NC3,0.349
6730,CT_DEEP,0.05,2007-05-24,0.269,0.002,269,NC1,LE3,NC3,0.271
6730,CT_DEEP,8,2007-07-11,0.347,0.001,344,NC1,NC3,NC3,0.345
6733,CT_DEEP,4,2006-07-25,0.378,0.002,378,NC1,LE1,NC3,0.38
6733,CT_DEEP,5,2006-07-25,0.3,0.002,300,NC1,LE1,NC3,0.302
6733,CT_DEEP,8,2006-07-25,0.837,0.002,837,NC1,LE1,NC3,0.839
6742,CT_DEEP,0.05,2006-06-01,0.192,0.002,192,NC1,LE1,NC3,0.194
6742,CT_DEEP,0.05,2006-07-24,0.335,0.002,335,NC1,LE1,NC3,0.337
6742,CT_DEEP,2,2006-07-24,0.457,0.002,457,NC1,LE1,NC3,0.459
6755,CT_DEEP,0.05,2007-05-24,0.519,0.133,382,NC1,NC3,NC3,0.515
6761,CT_DEEP,0.1,2005-05-16,0.323,0.001,323,NC1,LE3,NC3,0.324
6761,CT_DEEP,4,2005-07-26,0.325,0.002,325,NC1,LE3,NC3,0.327
6761,CT_DEEP,7,2005-07-26,0.425,0.002,425,NC1,LE3,NC3,0.427
6767,CT_DEEP,0.05,2007-05-31,0.292,0.002,292,NC1,LE3,NC3,0.294
6771,CT_DEEP,0.05,2006-07-25,0.477,0.002,477,NC1,LE1,NC3,0.479
6771,CT_DEEP,0.5,2006-07-25,0.502,0.002,476,NC1,LE1,NC3,0.478
6775,CT_DEEP,4,2006-07-11,0.515,0.044,515,NC1,NC3,NC3,0.559
6781,CT_DEEP,0.05,2006-06-08,0.525,0.072,337,NC1,NC3,NC3,0.409
